date;iso3;TWI_VOLUME;EPI_CONFIRMED;IRI_UNVERIFIED;IRI_VERIFIED;IRI_ALL
2020-02-15;CAF;109;0;0;0;0
2020-02-16;CAF;99;0;0;0;0
2020-02-17;CAF;107;0;0.396948236840184;0;0.396948236840184
2020-02-18;CAF;126;0;1;0;1
2020-02-19;CAF;165;0;0.0725414642318646;0;0.0725414642318646
2020-02-20;CAF;133;0;0;0;0
2020-02-21;CAF;145;0;0.432795698924731;0;0.432795698924731
2020-02-22;CAF;112;0;0.280133572323029;0;0.280133572323029
2020-02-23;CAF;206;0;0;0;0
2020-02-24;CAF;334;0;0.0196592398427261;0;0.0196592398427261
2020-02-25;CAF;370;0;0.066922726385001;0;0.066922726385001
2020-02-26;CAF;564;0;0.585230923975301;0;0.585230923975301
2020-02-27;CAF;605;0;0.444790924609202;0;0.444790924609202
2020-02-28;CAF;576;0;0.463592955549469;0;0.463592955549469
2020-02-29;CAF;537;0;0.40470258807058;0;0.40470258807058
2020-03-01;CAF;568;0;0.166023389555753;0;0.166023389555753
2020-03-02;CAF;552;0;0.375404530744337;0;0.375404530744337
2020-03-03;CAF;496;0;0.0498397868972706;0;0.0498397868972706
2020-03-04;CAF;487;0;0.106905852635184;0;0.106905852635184
2020-03-05;CAF;551;0;0.164742298432663;0;0.164742298432663
2020-03-06;CAF;606;0;0.128173116937162;0;0.128173116937162
2020-03-07;CAF;654;0;0.187318639254183;0;0.187318639254183
2020-03-08;CAF;593;0;0.617316718400888;0;0.617316718400888
2020-03-09;CAF;632;0;0.103735498839907;0;0.103735498839907
2020-03-10;CAF;574;0;0.384357371550541;0;0.384357371550541
2020-01-22;CAN;6931;0;0.0319181619268641;0.00146728272775332;0.0333854446546174
2020-01-23;CAN;12424;0;0.057497592580773;0.00523578218548561;0.0627333747662586
2020-01-24;CAN;18772;0;0.057587779055426;0.00678719889697223;0.0643749779523983
2020-01-25;CAN;30304;0;0.0454334789866671;0.00123765475133355;0.0466711337380006
2020-01-26;CAN;34675;1;0.0737945051707313;0.00967164727074036;0.0834661524414717
2020-01-27;CAN;29789;1;0.0721562778162224;0.0224025465422964;0.0945588243585188
2020-01-28;CAN;32721;2;0.0584332458886115;0.00822415557505502;0.0666574014636665
2020-01-29;CAN;29410;2;0.057840604541263;0.031895559822294;0.089736164363557
2020-01-30;CAN;37451;2;0.0614662726194738;0.000744551747891241;0.0622108243673651
2020-01-31;CAN;34131;4;0.0742514581774729;0.0182526587032838;0.0925041168807567
2020-02-01;CAN;19373;4;0.0682099690394792;0.0126064136105308;0.0808163826500099
2020-02-02;CAN;20746;4;0.0704662746084227;0.00374420905732887;0.0742104836657516
2020-02-03;CAN;16518;4;0.052597218327159;0;0.052597218327159
2020-02-04;CAN;16250;4;0.0548777296564718;0;0.0548777296564718
2020-02-05;CAN;15748;5;0.0335000661074999;0.00140677665264222;0.0349068427601421
2020-02-06;CAN;17851;5;0.0435571158556596;0.00163214910537468;0.0451892649610342
2020-02-07;CAN;18117;7;0.0364129989311206;0.000497596056323568;0.0369105949874442
2020-02-08;CAN;14292;7;0.039339181580375;0.0130325639197544;0.0523717455001294
2020-02-09;CAN;12569;7;0.062534434667519;0.00490925289763472;0.0674436875651537
2020-02-10;CAN;14788;7;0.0740821818668127;0.0204417766515461;0.0945239585183588
2020-02-11;CAN;14494;7;0.0334742588129751;0.013830971593516;0.047305230406491
2020-02-12;CAN;11152;7;0.0487064482238544;0;0.0487064482238544
2020-02-13;CAN;12500;7;0.0641331765922756;0.00539688140025492;0.0695300579925305
2020-02-14;CAN;10377;7;0.106157283704358;0.00130822122529489;0.107465504929653
2020-02-15;CAN;9854;7;0.0503500369447782;0.00485774676016152;0.0552077837049397
2020-02-16;CAN;10717;7;0.0771159788080552;0;0.0771159788080552
2020-02-17;CAN;10106;8;0.10547944248696;0.000310265431367169;0.105789707918327
2020-02-18;CAN;11442;8;0.0467349731441144;0.00453985818336155;0.0512748313274759
2020-02-19;CAN;9514;8;0.0412591778857516;0.00189378387255707;0.0431529617583087
2020-02-20;CAN;8334;8;0.0515107501601133;0.00534571538073713;0.0568564655408505
2020-02-21;CAN;12341;9;0.0633186688818603;0.00616267947898212;0.0694813483608424
2020-02-22;CAN;11842;9;0.0512901669627834;0;0.0512901669627834
2020-02-23;CAN;15822;9;0.0689971209362836;0.0091209369772571;0.0781180579135407
2020-02-24;CAN;22300;10;0.0622621787426005;0.0109671507860012;0.0732293295286017
2020-02-25;CAN;29289;11;0.0792005087596522;0.00102387808887376;0.080224386848526
2020-02-26;CAN;26334;11;0.133303879525323;0.0134615987273005;0.146765478252623
2020-02-27;CAN;40677;13;0.124829070319574;0.014518817501948;0.139347887821522
2020-02-28;CAN;41748;14;0.188569373991668;0.0205709642925295;0.209140338284198
2020-02-29;CAN;45544;20;0.135917439786553;0.0732509416013642;0.209168381387917
2020-03-01;CAN;43929;24;0.146206612437385;0.00160279455386585;0.14780940699125
2020-03-02;CAN;43464;27;0.122555165050632;0.00630289218780225;0.128858057238434
2020-03-03;CAN;43889;30;0.112284896232037;0.0199760028132546;0.132260899045292
2020-03-04;CAN;45742;33;0.0885235484978659;0.165265912454372;0.253789460952238
2020-03-05;CAN;51142;37;0.0857500430290623;0.0032963651541359;0.0890464081831982
2020-03-06;CAN;53814;49;0.0824366873838345;0.0217063269901101;0.104143014373945
2020-03-07;CAN;54225;54;0.112946297717052;0.00347646112890171;0.116422758845954
2020-03-08;CAN;54112;64;0.107612072012812;0.00979243392559337;0.117404505938406
2020-03-09;CAN;52324;77;0.156018969727989;0.0134319189566173;0.169450888684606
2020-03-10;CAN;49241;79;0.129564850886841;0.0132418465159953;0.142806697402837
2020-01-22;CHE;1104;0;0.112332797018492;0.038212072979078;0.15054486999757
2020-01-23;CHE;2225;0;0.0264754442132408;0;0.0264754442132408
2020-01-24;CHE;3987;0;0.347051404639493;0;0.347051404639493
2020-01-25;CHE;6720;0;0.230359846437557;0;0.230359846437557
2020-01-26;CHE;5592;0;0.0411317378160388;0.00045625724610279;0.0415879950621416
2020-01-27;CHE;4426;0;0.109943793782561;0.0296695848978041;0.139613378680366
2020-01-28;CHE;4521;0;0.197772586239723;0.00548108999146022;0.203253676231183
2020-01-29;CHE;4570;0;0.0224599061339675;0;0.0224599061339675
2020-01-30;CHE;6148;0;0.0272978761030234;0;0.0272978761030234
2020-01-31;CHE;5462;0;0.313289741573397;0;0.313289741573397
2020-02-01;CHE;3489;0;0.341375346748609;0;0.341375346748609
2020-02-02;CHE;3826;0;0.105632876974286;0;0.105632876974286
2020-02-03;CHE;3491;0;0.0561063511459986;0;0.0561063511459986
2020-02-04;CHE;3171;0;0.0349719032063252;0;0.0349719032063252
2020-02-05;CHE;2834;0;0.0238800318988966;0;0.0238800318988966
2020-02-06;CHE;2826;0;0.15352655924823;0;0.15352655924823
2020-02-07;CHE;3131;0;0.0407807332629457;0;0.0407807332629457
2020-02-08;CHE;2663;0;0.0137049341845627;0.0119678040079873;0.02567273819255
2020-02-09;CHE;2567;0;0.148077447890375;0;0.148077447890375
2020-02-10;CHE;2962;0;0.0845831980251228;0;0.0845831980251228
2020-02-11;CHE;2637;0;0.0163462223871538;0.00159829414248523;0.017944516529639
2020-02-12;CHE;2219;0;0.175959800979213;0.0353270323727799;0.211286833351993
2020-02-13;CHE;2366;0;0.0150749086915695;0;0.0150749086915695
2020-02-14;CHE;2228;0;0.0190908132347409;0;0.0190908132347409
2020-02-15;CHE;2186;0;0.0274357441721458;0;0.0274357441721458
2020-02-16;CHE;2377;0;0.192063490035279;0;0.192063490035279
2020-02-17;CHE;2189;0;0.0883981424393089;0;0.0883981424393089
2020-02-18;CHE;2542;0;0.142981040300317;0;0.142981040300317
2020-02-19;CHE;1972;0;0.090130258181988;0;0.090130258181988
2020-02-20;CHE;1771;0;0.132963923971489;0;0.132963923971489
2020-02-21;CHE;2769;0;0.0209669888503572;0;0.0209669888503572
2020-02-22;CHE;3560;0;0.0233920274105386;0;0.0233920274105386
2020-02-23;CHE;4875;0;0.264252297536677;0;0.264252297536677
2020-02-24;CHE;7223;0;0.137380495863641;0;0.137380495863641
2020-02-25;CHE;8635;1;0.269453607357738;0.00299869545436646;0.272452302812104
2020-02-26;CHE;7818;1;0.168109610802224;0;0.168109610802224
2020-02-27;CHE;9038;8;0.281644148474245;0.0305042125935981;0.312148361067843
2020-02-28;CHE;9467;8;0.346584610327426;0;0.346584610327426
2020-02-29;CHE;8123;18;0.206843521722414;0;0.206843521722414
2020-03-01;CHE;8561;27;0.242912662572915;0.0011651821328981;0.244077844705813
2020-03-02;CHE;9275;42;0.208323716955378;0;0.208323716955378
2020-03-03;CHE;8334;56;0.170024500956719;0;0.170024500956719
2020-03-04;CHE;9435;90;0.264633040638177;0;0.264633040638177
2020-03-05;CHE;10042;114;0.442420186691025;0;0.442420186691025
2020-03-06;CHE;10002;214;0.133672263821977;0.132453270660615;0.266125534482592
2020-03-07;CHE;8814;268;0.160906841666556;0;0.160906841666556
2020-03-08;CHE;9395;337;0.206657493416801;0;0.206657493416801
2020-03-09;CHE;8701;374;0.189785229938096;0;0.189785229938096
2020-03-10;CHE;8790;491;0.293084514963016;0;0.293084514963016
2020-01-22;CHL;6638;0;0.138580708068656;0.0165904300319764;0.155171138100632
2020-01-23;CHL;8949;0;0.124145984500153;0.00244562256367868;0.126591607063832
2020-01-24;CHL;11505;0;0.14729079473873;0.00305859173068857;0.150349386469419
2020-01-25;CHL;8753;0;0.322547515107612;0.0297923908047438;0.352339905912356
2020-01-26;CHL;7475;0;0.159013818874637;0.0810880961283244;0.240101915002961
2020-01-27;CHL;7717;0;0.103211963614556;0.00502136370507793;0.108233327319634
2020-01-28;CHL;18793;0;0.157464854779276;0.00981704451483367;0.167281899294109
2020-01-29;CHL;11789;0;0.0877179666824865;0;0.0877179666824865
2020-01-30;CHL;12137;0;0.0669367780994678;0.00834144643425954;0.0752782245337274
2020-01-31;CHL;12601;0;0.0796475192796097;0;0.0796475192796097
2020-02-01;CHL;9469;0;0.0773900034675781;0.015052855798286;0.0924428592658642
2020-02-02;CHL;7976;0;0.123118327178886;0;0.123118327178886
2020-02-03;CHL;7383;0;0.0283522673592673;0;0.0283522673592673
2020-02-04;CHL;5311;0;0.0240907822927936;0;0.0240907822927936
2020-02-05;CHL;5314;0;0.0146051577864771;0;0.0146051577864771
2020-02-06;CHL;7270;0;0.0291855639242981;0.00659932324317029;0.0357848871674684
2020-02-07;CHL;8281;0;0.135253568340061;0;0.135253568340061
2020-02-08;CHL;4888;0;0.0748941507885322;0.0374809483463074;0.11237509913484
2020-02-09;CHL;5293;0;0.114612524411505;0;0.114612524411505
2020-02-10;CHL;6859;0;0.0359660867492368;0;0.0359660867492368
2020-02-11;CHL;7899;0;0.0182832414478001;9.18037876899331e-05;0.01837504523549
2020-02-12;CHL;5949;0;0.0242295623035882;0;0.0242295623035882
2020-02-13;CHL;5244;0;0.0106024840264932;0;0.0106024840264932
2020-02-14;CHL;4056;0;0.0214419143072341;0;0.0214419143072341
2020-02-15;CHL;3613;0;0.0145337065711653;0;0.0145337065711653
2020-02-16;CHL;3095;0;0.0601931169308726;0;0.0601931169308726
2020-02-17;CHL;3652;0;0.0397847021416566;0;0.0397847021416566
2020-02-18;CHL;7780;0;0.0230684656367958;0.00203287168414493;0.0251013373209408
2020-02-19;CHL;7772;0;0.015209285871816;0.00171065540947736;0.0169199412812934
2020-02-20;CHL;7599;0;0.0384063797945422;0;0.0384063797945422
2020-02-21;CHL;5915;0;0.0284181299597757;0;0.0284181299597757
2020-02-22;CHL;4220;0;0.0515141704395876;0.00465545419036453;0.0561696246299522
2020-02-23;CHL;4702;0;0.0482062243921588;0;0.0482062243921588
2020-02-24;CHL;11118;0;0.0569040425353044;0.0037231957551848;0.0606272382904892
2020-02-25;CHL;16546;0;0.0568666288256534;0;0.0568666288256534
2020-02-26;CHL;15625;0;0.0375019584705326;0.0800368272234903;0.117538785694023
2020-02-27;CHL;16212;0;0.0362572615291173;0.0145212493032954;0.0507785108324127
2020-02-28;CHL;17914;0;0.0334559358888834;0.00264345829117046;0.0360993941800538
2020-02-29;CHL;13018;0;0.0509738003195161;0.000405441560075377;0.0513792418795914
2020-03-01;CHL;10304;0;0.0340695683224359;0;0.0340695683224359
2020-03-02;CHL;8917;0;0.03791805137527;0;0.03791805137527
2020-03-03;CHL;38842;1;0.0227136253305642;0.000854448413307285;0.0235680737438715
2020-03-04;CHL;51996;1;0.034208723288127;0.0274191418422699;0.0616278651303969
2020-03-05;CHL;24555;4;0.023779144560901;0.001482447067378;0.025261591628279
2020-03-06;CHL;15804;4;0.0365722009656593;0.00190018968604006;0.0384723906516993
2020-03-07;CHL;11240;4;0.0779877133342036;0.0207346419498866;0.0987223552840901
2020-03-08;CHL;10919;8;0.0783445030095098;0.00279550063937143;0.0811400036488812
2020-03-09;CHL;10979;8;0.059522917146257;0.000605982737968721;0.0601288998842258
2020-03-10;CHL;10845;13;0.0212423085257201;0.000278266481015087;0.0215205750067352
2020-01-22;CHN;3101;547;0.0188397223902744;0.0242011106052661;0.0430408329955405
2020-01-23;CHN;4444;639;0.012702486362355;0.0145232534451644;0.0272257398075194
2020-01-24;CHN;7161;916;0.0491401709301846;0.0641622847152258;0.11330245564541
2020-01-25;CHN;10002;1399;0.0605991185403666;0.0129957911951642;0.0735949097355308
2020-01-26;CHN;8764;2062;0.0679337018916767;0.050155994769704;0.118089696661381
2020-01-27;CHN;7048;2863;0.0378790785348917;0.020915613232061;0.0587946917669527
2020-01-28;CHN;7851;5494;0.018476430572982;0.00294402923415049;0.0214204598071325
2020-01-29;CHN;7145;6070;0.0557783010102713;0.0020770045583308;0.0578553055686021
2020-01-30;CHN;9607;8124;0.053756271552681;0.113823809453333;0.167580081006014
2020-01-31;CHN;8993;9783;0.0814009872108544;0;0.0814009872108544
2020-02-01;CHN;6014;11871;0.0223804958278897;0.0036330041007551;0.0260134999286448
2020-02-02;CHN;6250;16607;0.0670303719414864;0.0224737425199892;0.0895041144614757
2020-02-03;CHN;5458;19693;0.0988667921420443;0.0566483639416804;0.155515156083725
2020-02-04;CHN;5443;23680;0.168524017155748;0.0105556001391007;0.179079617294849
2020-02-05;CHN;5086;27409;0.0273109828560889;0.0053547535073418;0.0326657363634307
2020-02-06;CHN;6200;30553;0.247922855321382;0.0199768991670553;0.267899754488438
2020-02-07;CHN;6149;34075;0.0424622956582879;0.0148328352961856;0.0572951309544735
2020-02-08;CHN;4940;36778;0.0539238275612362;0;0.0539238275612362
2020-02-09;CHN;4704;39790;0.0878559785214306;0;0.0878559785214306
2020-02-10;CHN;5051;42306;0.0844129586913825;0;0.0844129586913825
2020-02-11;CHN;4836;44327;0.0984301796656768;0.0873568746267819;0.185787054292459
2020-02-12;CHN;4277;44699;0.0184545979935733;0.00537343788952488;0.0238280358830982
2020-02-13;CHN;4163;59832;0.0390963200471742;0;0.0390963200471742
2020-02-14;CHN;4200;66292;0.116668412868505;0.0407864339826784;0.157454846851183
2020-02-15;CHN;3922;68347;0.0447250008595629;0.0169439265500693;0.0616689274096322
2020-02-16;CHN;3802;70446;0.110439745343808;0;0.110439745343808
2020-02-17;CHN;3994;72364;0.039629643776988;0.556592715881257;0.596222359658245
2020-02-18;CHN;4253;74139;0.00790262967516525;0.00999869043880471;0.01790132011397
2020-02-19;CHN;5075;74546;0.02931395003922;0.00324948410362376;0.0325634341428438
2020-02-20;CHN;4538;74999;0.017067910448678;0.351348761439318;0.368416671887996
2020-02-21;CHN;4804;75472;0.0387293597895845;0;0.0387293597895845
2020-02-22;CHN;4230;76922;0.0517669388407077;0.00556813590536236;0.0573350747460701
2020-02-23;CHN;4946;76938;0.110328012230571;0.0274909465469283;0.1378189587775
2020-02-24;CHN;6449;77152;0.0433873605065193;0.291398283812368;0.334785644318887
2020-02-25;CHN;7075;77660;0.067634941004356;0.0146420857770532;0.0822770267814092
2020-02-26;CHN;6652;78065;0.0372516728992922;0.0613489853076935;0.0986006582069858
2020-02-27;CHN;7090;78498;0.07409664515097;0.0482222988887204;0.12231894403969
2020-02-28;CHN;7000;78824;0.0572536934304089;0.0133086679863052;0.0705623614167141
2020-02-29;CHN;6431;79251;0.157227908780964;0.0695019385851656;0.226729847366129
2020-03-01;CHN;7207;79826;0.157542306575975;0.0356734979745845;0.19321580455056
2020-03-02;CHN;7494;80026;0.0864902538031849;0.011626774552108;0.0981170283552929
2020-03-03;CHN;7029;80151;0.0196780645110892;0.220103657463326;0.239781721974415
2020-03-04;CHN;7081;80271;0.0758522257532892;0.524424778278668;0.600277004031958
2020-03-05;CHN;7237;80422;0.0668549297651644;0.135354027557597;0.202208957322761
2020-03-06;CHN;7233;80573;0.120703283636765;0.225185433182875;0.34588871681964
2020-03-07;CHN;6568;80652;0.0461686679838139;0.0151271786143318;0.0612958465981458
2020-03-08;CHN;7049;80699;0.109350729275648;0.0127220136623792;0.122072742938027
2020-03-09;CHN;7734;80735;0.0880922784981345;0.2763586207986;0.364450899296735
2020-03-10;CHN;7239;80757;0.106227617033145;0.0484817221710768;0.154709339204222
2020-01-22;CIV;111;0;0.171334191542591;0;0.171334191542591
2020-01-23;CIV;365;0;0.289627639728378;0;0.289627639728378
2020-01-24;CIV;645;0;0.167611042678067;0;0.167611042678067
2020-01-25;CIV;1078;0;0.264317937701396;0;0.264317937701396
2020-01-26;CIV;1055;0;0.348505685439238;0;0.348505685439238
2020-01-27;CIV;696;0;0.1462599391804;0;0.1462599391804
2020-01-28;CIV;780;0;0.0588870169527219;0;0.0588870169527219
2020-01-29;CIV;749;0;0.356402821982755;0;0.356402821982755
2020-01-30;CIV;1019;0;0.371811224489796;0;0.371811224489796
2020-01-31;CIV;850;0;0.342797016713402;0;0.342797016713402
2020-02-01;CIV;402;0;0.094026792750197;0;0.094026792750197
2020-02-02;CIV;455;0;0.460677715612794;0;0.460677715612794
2020-02-03;CIV;366;0;0.0251261179075733;0;0.0251261179075733
2020-02-04;CIV;416;0;0.0658139741088846;0;0.0658139741088846
2020-02-05;CIV;424;0;0.296767314244103;0;0.296767314244103
2020-02-06;CIV;392;0;0.344966807717691;0;0.344966807717691
2020-02-07;CIV;428;0;0.237830448589876;0;0.237830448589876
2020-02-08;CIV;407;0;0.0546239792974419;0;0.0546239792974419
2020-02-09;CIV;382;0;0.0114210790789925;0;0.0114210790789925
2020-02-10;CIV;421;0;0.168933112216694;0;0.168933112216694
2020-02-11;CIV;359;0;0.023649604205715;0;0.023649604205715
2020-02-12;CIV;274;0;0.545184127550717;0;0.545184127550717
2020-02-13;CIV;285;0;0.754278860200833;0;0.754278860200833
2020-02-14;CIV;235;0;0.257948061022476;0;0.257948061022476
2020-02-15;CIV;290;0;0.540935456459896;0;0.540935456459896
2020-02-16;CIV;308;0;0.267190196857633;0;0.267190196857633
2020-02-17;CIV;246;0;0.434818151929553;0;0.434818151929553
2020-02-18;CIV;252;0;0.842311119912863;0;0.842311119912863
2020-02-19;CIV;208;0;0.439060542429108;0;0.439060542429108
2020-02-20;CIV;191;0;0.0540826637155367;0;0.0540826637155367
2020-02-21;CIV;266;0;0.135343072685906;0;0.135343072685906
2020-02-22;CIV;360;0;0.0949003795066414;0;0.0949003795066414
2020-02-23;CIV;548;0;0.0378966052806745;0;0.0378966052806745
2020-02-24;CIV;715;0;0.0916274711737517;0;0.0916274711737517
2020-02-25;CIV;818;0;0.14548772766211;0;0.14548772766211
2020-02-26;CIV;921;0;0.571198802576037;0;0.571198802576037
2020-02-27;CIV;1030;0;0.382124576738326;0;0.382124576738326
2020-02-28;CIV;1187;0;0.701974503925612;0;0.701974503925612
2020-02-29;CIV;1269;0;0.102694234318279;0;0.102694234318279
2020-03-01;CIV;981;0;0.244417877801783;0;0.244417877801783
2020-03-02;CIV;1193;0;0.14984881513255;0;0.14984881513255
2020-03-03;CIV;1149;0;0.572717707996115;0;0.572717707996115
2020-03-04;CIV;1347;0;0.41009628512745;0;0.41009628512745
2020-03-05;CIV;1095;0;0.245752803626819;0;0.245752803626819
2020-03-06;CIV;1134;0;0.245255335226064;0;0.245255335226064
2020-03-07;CIV;1103;0;0.450794659885569;0;0.450794659885569
2020-03-08;CIV;1018;0;0.53454911070277;0;0.53454911070277
2020-03-09;CIV;1146;0;0.197078191390314;0;0.197078191390314
2020-03-10;CIV;1262;0;0.330128884036954;0;0.330128884036954
2020-01-22;CMR;180;0;0.164140678130768;0;0.164140678130768
2020-01-23;CMR;343;0;0.153415402957035;0;0.153415402957035
2020-01-24;CMR;849;0;0.133654251425276;0;0.133654251425276
2020-01-25;CMR;1571;0;0.10919239659603;0;0.10919239659603
2020-01-26;CMR;1171;0;0.0871358114361359;0;0.0871358114361359
2020-01-27;CMR;926;0;0.0684343494341356;0;0.0684343494341356
2020-01-28;CMR;960;0;0.104474812433012;0;0.104474812433012
2020-01-29;CMR;1043;0;0.211505190311419;0;0.211505190311419
2020-01-30;CMR;1345;0;0.0401725992183197;0;0.0401725992183197
2020-01-31;CMR;1266;0;0.59028356461969;0;0.59028356461969
2020-02-01;CMR;611;0;0.354924054969736;0;0.354924054969736
2020-02-02;CMR;735;0;0.0928758256860398;0;0.0928758256860398
2020-02-03;CMR;677;0;0.0612244897959184;0;0.0612244897959184
2020-02-04;CMR;592;0;0.173660366997666;0;0.173660366997666
2020-02-05;CMR;603;0;0.159793890976048;0;0.159793890976048
2020-02-06;CMR;525;0;0.585101024234623;0;0.585101024234623
2020-02-07;CMR;683;0;0.0311083976456447;0;0.0311083976456447
2020-02-08;CMR;579;0;0.00270463898345561;0;0.00270463898345561
2020-02-09;CMR;566;0;0.304144297499018;0;0.304144297499018
2020-02-10;CMR;566;0;0.0688970596872907;0;0.0688970596872907
2020-02-11;CMR;483;0;0.376186763289456;0;0.376186763289456
2020-02-12;CMR;330;0;0.121685145561823;0;0.121685145561823
2020-02-13;CMR;336;0;0.151226051848041;0;0.151226051848041
2020-02-14;CMR;278;0;0.161098398169336;0;0.161098398169336
2020-02-15;CMR;468;0;0.0965891676518236;0;0.0965891676518236
2020-02-16;CMR;519;0;0.0270139022917302;0;0.0270139022917302
2020-02-17;CMR;382;0;0.0448480531813865;0;0.0448480531813865
2020-02-18;CMR;355;0;0.0549552809801996;0;0.0549552809801996
2020-02-19;CMR;313;0;0.459749470387768;0;0.459749470387768
2020-02-20;CMR;322;0;0.443831309769669;0;0.443831309769669
2020-02-21;CMR;507;0;0.673931149361466;0;0.673931149361466
2020-02-22;CMR;411;0;0;0;0
2020-02-23;CMR;515;0;0.126992183534667;0;0.126992183534667
2020-02-24;CMR;976;0;0.511093511472286;0;0.511093511472286
2020-02-25;CMR;1186;0;0.252007465601806;0;0.252007465601806
2020-02-26;CMR;1254;0;0.295448928995639;0;0.295448928995639
2020-02-27;CMR;1496;0;0.698360370396157;0;0.698360370396157
2020-02-28;CMR;1767;0;0.765373778483419;0;0.765373778483419
2020-02-29;CMR;1911;0;0.159276178911751;0;0.159276178911751
2020-03-01;CMR;1461;0;0.244572057898049;0;0.244572057898049
2020-03-02;CMR;1938;0;0.114482588616834;0;0.114482588616834
2020-03-03;CMR;1766;0;0.396225814258601;0;0.396225814258601
2020-03-04;CMR;1755;0;0.188993794893885;0;0.188993794893885
2020-03-05;CMR;1806;0;0.0822468130418736;0;0.0822468130418736
2020-03-06;CMR;3474;1;0.217239806835588;0.381297039003153;0.598536845838741
2020-03-07;CMR;2363;1;0.208715039913127;0;0.208715039913127
2020-03-08;CMR;1709;2;0.374657045742227;0;0.374657045742227
2020-03-09;CMR;1554;2;0.326481294545899;0;0.326481294545899
2020-03-10;CMR;1845;2;0.27163615507952;0.0510735920224724;0.322709747101992
2020-01-22;COD;238;0;0.80033903692324;0;0.80033903692324
2020-01-23;COD;554;0;0.112880707721014;0;0.112880707721014
2020-01-24;COD;1291;0;0.23283330114242;0;0.23283330114242
2020-01-25;COD;2261;0;0.38186638728231;0.00198847539528967;0.3838548626776
2020-01-26;COD;1581;0;0.205616662766206;0;0.205616662766206
2020-01-27;COD;1070;0;0.456256760465604;0;0.456256760465604
2020-01-28;COD;931;0;0.250108264164562;0;0.250108264164562
2020-01-29;COD;1212;0;0.200788608206712;0;0.200788608206712
2020-01-30;COD;2168;0;0.258490591970532;0;0.258490591970532
2020-01-31;COD;1531;0;0.571280817291456;0;0.571280817291456
2020-02-01;COD;757;0;0.261180241746989;0;0.261180241746989
2020-02-02;COD;931;0;0.154392611887284;0;0.154392611887284
2020-02-03;COD;725;0;0.178351454126721;0;0.178351454126721
2020-02-04;COD;705;0;0.162426839946541;0;0.162426839946541
2020-02-05;COD;752;0;0.0590565096765135;0;0.0590565096765135
2020-02-06;COD;619;0;0.0170262780491487;0;0.0170262780491487
2020-02-07;COD;738;0;0.00829698463872558;0;0.00829698463872558
2020-02-08;COD;642;0;0.0504986783053509;0;0.0504986783053509
2020-02-09;COD;736;0;0.0105909107316897;0;0.0105909107316897
2020-02-10;COD;599;0;0.223059383364727;0;0.223059383364727
2020-02-11;COD;522;0;0.0188120057230005;0;0.0188120057230005
2020-02-12;COD;423;0;0.215772291369108;0;0.215772291369108
2020-02-13;COD;435;0;0.294262709094691;0;0.294262709094691
2020-02-14;COD;471;0;0.193210724832607;0;0.193210724832607
2020-02-15;COD;569;0;0.0339468567725211;0;0.0339468567725211
2020-02-16;COD;612;0;0.00377100777955936;0;0.00377100777955936
2020-02-17;COD;504;0;0.0226751823164379;0;0.0226751823164379
2020-02-18;COD;531;0;0.109524066604453;0;0.109524066604453
2020-02-19;COD;537;0;0.0556591763626136;0;0.0556591763626136
2020-02-20;COD;443;0;0.106266293328184;0;0.106266293328184
2020-02-21;COD;606;0;0.0979736818440694;0;0.0979736818440694
2020-02-22;COD;610;0;0.475178642678371;0;0.475178642678371
2020-02-23;COD;855;0;0.188234934090231;0;0.188234934090231
2020-02-24;COD;1367;0;0.240972669463706;0;0.240972669463706
2020-02-25;COD;1704;0;0.20863099161628;0;0.20863099161628
2020-02-26;COD;1938;0;0.368998380831732;0;0.368998380831732
2020-02-27;COD;2333;0;0.492500754313301;0;0.492500754313301
2020-02-28;COD;2082;0;0.471507510622594;0;0.471507510622594
2020-02-29;COD;1818;0;0.393960120696255;0;0.393960120696255
2020-03-01;COD;1975;0;0.166440628373276;0;0.166440628373276
2020-03-02;COD;2150;0;0.19454817793828;0;0.19454817793828
2020-03-03;COD;1974;0;0.0472033338362529;0;0.0472033338362529
2020-03-04;COD;1967;0;0.385813690527964;0;0.385813690527964
2020-03-05;COD;2107;0;0.196861854606576;0;0.196861854606576
2020-03-06;COD;2088;0;0.241227787975702;0;0.241227787975702
2020-03-07;COD;1868;0;0.263155581231789;0;0.263155581231789
2020-03-08;COD;1713;0;0.151118039066418;0;0.151118039066418
2020-03-09;COD;1917;0;0.32670255857326;0;0.32670255857326
2020-03-10;COD;2568;0;0.222333083403688;0;0.222333083403688
2020-01-22;COG;60;0;0.0277014400351764;0;0.0277014400351764
2020-01-23;COG;110;0;0.0577602361486542;0;0.0577602361486542
2020-01-24;COG;281;0;0.847106437441627;0;0.847106437441627
2020-01-25;COG;454;0;0.154494588824266;0;0.154494588824266
2020-01-26;COG;321;0;0.00423669846767585;0;0.00423669846767585
2020-01-27;COG;275;0;0.0322326900210372;0;0.0322326900210372
2020-01-28;COG;210;0;0.0943348870562926;0;0.0943348870562926
2020-01-29;COG;275;0;0;0;0
2020-01-30;COG;462;0;0.377459592410401;0;0.377459592410401
2020-01-31;COG;365;0;0.522635239814943;0;0.522635239814943
2020-02-01;COG;155;0;0.119628540116514;0;0.119628540116514
2020-02-02;COG;170;0;0;0;0
2020-02-03;COG;136;0;0;0;0
2020-02-04;COG;127;0;0;0;0
2020-02-05;COG;172;0;0;0.098257158100658;0.098257158100658
